operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.3579916,-99.0648692",785000.0,MXN,778083.0,41368.69,50.0,50.0,827.3738000000001,15700.0,,,,http://iztapalapa.properati.com.mx/nvdn_venta_departamento_iztapalapa_quality-bicofi
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.401079,-99.24807",16000000.0,MXN,15859019.68,843183.65,800.0,800.0,1053.9795625,20000.0,2.0,,,http://miguel-hidalgo-df.properati.com.mx/hxta_venta_casa_miguel-hidalgo
sell,house,|Cozumel|Quintana Roo|México|,"20.537971,-86.937081",500000.0,USD,9404250.0,500000.0,,235.0,,2127.659574468085,,,,http://cozumel.properati.com.mx/qtm3_venta_casa_cozumel_condo-las-brisas-501-carretera-costera-norte_501_rita-sheese
sell,apartment,|Benito Juárez|Quintana Roo|México|,,650000.0,USD,12225525.0,650000.0,,349.0,,1862.4641833810888,,,,http://benito-juarez-quintana-roo.properati.com.mx/ouyd_venta_departamento_benito-juarez_sharon-toiber
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.40263,-99.078233",875865.0,MXN,867941.55,46146.24,,70.0,,12512.357142857143,,,,http://agricola-oriental.properati.com.mx/pqa1_venta_departamento_agricola-oriental_6_96_santiago-luna
sell,house,|Solidaridad|Quintana Roo|México|,"20.63719,-87.089897",250000.0,USD,4702125.0,250000.0,350.0,207.0,714.2857142857143,1207.729468599034,2.0,,,http://playa-del-carmen.properati.com.mx/b671_venta_casa_playa-del-carmen
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.376116,-99.171601",1286667.0,MXN,1275027.46,67789.96,,100.0,,12866.67,,,,http://benito-juarez.properati.com.mx/qz9w_venta_departamento_benito-juarez_adolffo-prieto_1384_roberto-saavedra
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.409989,-99.185975",9495123.0,MXN,9409227.48,500264.64,,307.0,,30928.73941368078,,,,http://san-miguel-chapultepec.properati.com.mx/l3qo_venta_casa_san-miguel-chapultepec_gobernador-jose-ceballos_1_yesenia-figueroa
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.404442,-99.162688",1444000.0,MXN,1431276.44,76097.32,,90.0,,16044.444444444443,,,,http://cuauhtemoc.properati.com.mx/rcpl_venta_departamento_cuauhtemoc_medellin_340_jose-miguel-diaz
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.46731,-99.133163",1580000.0,MXN,1565706.81,83244.64,,59.0,,26779.661016949158,,,,http://vallejo.properati.com.mx/ow1m_venta_departamento_vallejo_strauss_0_luz-del-carmen-contreras-zepeda
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.1902642,-86.8198375",4950000.0,MXN,4906384.18,260859.94,0.0,160.0,,30937.5,,,,http://cancun.properati.com.mx/qai4_venta_departamento_cancun_inter-brokers-business-realty
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.443592,-99.121407",898691.0,MXN,890561.03,47348.86,,43.0,,20899.79069767442,,,,http://venustiano-carranza.properati.com.mx/o8yb_venta_departamento_venustiano-carranza_inventario-inmobiliario-5
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.383547,-99.074514",1213333.0,MXN,1202356.68,63926.24,,60.0,,20222.216666666667,,,,http://leyes-de-reforma-iztapalapa.properati.com.mx/opno_venta_departamento_leyes-de-reforma_canal-de-tezontle_0_jesus-cid-del-prado
sell,apartment,|Iztapalapa|Distrito Federal|México|,,471708.0,MXN,467551.47,24858.52,56.0,56.0,443.9021428571429,8423.357142857143,,,,http://iztapalapa.properati.com.mx/hcl5_venta_departamento_iztapalapa
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.353288,-99.244721",3200000.0,MXN,3171051.78,168596.74,,100.0,,32000.0,,,,http://el-rincon.properati.com.mx/p2mc_venta_casa_el-rincon_centenario_2699_itzel-villanueva
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.377369,-99.198052",1217000.0,MXN,1205990.67,64119.45,,80.0,,15212.5,,,,http://alfonso-xiii.properati.com.mx/py9g_venta_departamento_alfonso-xiii_olivar_29_ivonne-santillan
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.366205,-99.200783",850000.0,MXN,842310.64,44783.51,,89.0,,9550.561797752807,,,,http://merced-gomez.properati.com.mx/gmjb_venta_casa_merced-gomez_centenario
sell,house,|Solidaridad|Quintana Roo|México|,,4975000.0,MXN,4929994.67,262115.25,0.0,0.0,,,,,,http://playa-del-carmen.properati.com.mx/beqz_venta_casa_playa-del-carmen
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.394358,-99.177444",4358600.0,MXN,4319170.77,229639.3,,100.0,,43586.0,,,,http://benito-juarez.properati.com.mx/ptaw_venta_departamento_benito-juarez_inventario-inmobiliario-8
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1560588,-86.8486808",1900000.0,MXN,1882811.91,100104.31,159.0,160.0,629.5868553459119,11875.0,,,,http://cancun.properati.com.mx/pqex_venta_casa_cancun_caribbean-view-realty
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.4959960885,-99.2017929554",546975.0,MXN,542155.38,28825.02,32.0,77.0,900.781875,7103.571428571428,,,,http://azcapotzalco.properati.com.mx/bxdx_venta_departamento_azcapotzalco
sell,house,|Solidaridad|Quintana Roo|México|,"20.6180275188,-87.0856317133",205000.0,USD,3855742.5,205000.0,180.0,160.0,1138.888888888889,1281.25,2.0,,,http://playa-del-carmen.properati.com.mx/kqzx_venta_casa_playa-del-carmen_york-properties_60r
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.170235,-86.812494",284000.0,USD,5341614.0,284000.0,,158.0,,1797.4683544303798,,,,http://benito-juarez-quintana-roo.properati.com.mx/hl56_venta_departamento_benito-juarez_puerto-cancun
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,,800000.0,MXN,792762.85,42149.18,80.0,80.0,526.86475,10000.0,,,,http://gustavo-a-madero.properati.com.mx/f48a_venta_departamento_gustavo-a-madero
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.496581,-99.09994",1224030.0,MXN,1212956.96,64489.83,,212.0,,5773.726415094339,,,,http://gabriel-hernandez.properati.com.mx/mqac_venta_casa_gabriel-hernandez_cabo-gris_0_mariana-garcia-garrido
sell,apartment,|Tláhuac|Distrito Federal|México|,"19.2827295882,-99.052734375",500000.0,MXN,495476.82,26343.24,,,,,,2.0,,http://santiago.properati.com.mx/m8m4_venta_departamento_santiago_portafolios-hipotecarios_7if
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.342508,-99.137204",1450000.0,MXN,1436882.88,76395.4,,70.0,,20714.285714285717,,,,http://campestre-churubusco.properati.com.mx/nz70_venta_departamento_campestre-churubusco_av-canal-de-miramontes_1868_ius-solutions
sell,apartment,|Playa del Carmen|Solidaridad|Quintana Roo|México|,"20.634444,-87.064133",396000.0,USD,7448166.0,396000.0,,120.0,,3300.0,,,,http://zazil-ha.properati.com.mx/i0gh_venta_departamento_zazil-ha_calle-38
sell,house,|Iztacalco|Distrito Federal|México|,"19.399607,-99.133903",3400000.0,MXN,3369242.59,179134.04,,250.0,,13600.0,,,,http://viaducto-piedad.properati.com.mx/r9dc_venta_casa_viaducto-piedad_marcos-carillo_344_gonzalo-juarez
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.397899,-99.166031",3265239.0,MXN,3235700.73,172033.96,,576.0,,5668.817708333333,,,,http://benito-juarez.properati.com.mx/q5s3_venta_departamento_benito-juarez_adolfo-prieto_0_alberto-carrillo-mendez
sell,house,|Coyoacán|Distrito Federal|México|,"19.316215,-99.131567",2400000.0,MXN,2378852.81,126477.54,,172.0,,13953.488372093025,,,,http://coyoacan.properati.com.mx/r9nx_venta_casa_coyoacan_canope_7_elia-palomino
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6153928204,-87.0886230469",285000.0,USD,5360422.5,285000.0,0.0,242.0,,1177.685950413223,,,,http://playa-del-carmen.properati.com.mx/b51e_venta_departamento_playa-del-carmen
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.47941,-99.186176",1379712.0,MXN,1367230.67,72692.17,,102.0,,13526.588235294115,,,,http://azcapotzalco.properati.com.mx/qynq_venta_departamento_azcapotzalco_mariana-garcia-garrido
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.443178,-99.20237",7927625.0,MXN,7855909.45,417678.68,,243.0,,32623.97119341564,,,,http://miguel-hidalgo-df.properati.com.mx/pvqs_venta_departamento_miguel-hidalgo_lago-zurich_100_arq-hector-nolasco
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.451919,-99.131919",741544.0,MXN,735010.03,39078.61,,332.0,,2233.5662650602408,,,,http://cuauhtemoc.properati.com.mx/qw6m_venta_departamento_cuauhtemoc_paseo-de-la-reforma_730_enrique-segura
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4620417,-99.1321904",500000.0,MXN,495594.19,26349.48,44.0,44.0,598.8518181818182,11363.636363636364,,,,http://cuauhtemoc.properati.com.mx/mkl1_venta_departamento_cuauhtemoc_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,house,|Benito Juárez|Quintana Roo|México|,"21.110295031,-86.8460386992",7900000.0,MXN,7830390.83,416321.92,289.0,450.0,1440.5602768166088,17555.555555555555,3.0,,,http://cancun.properati.com.mx/fl3f_venta_casa_cancun
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3803931,-99.1476908",2774618.0,MXN,2750170.03,146219.53,0.0,86.0,,32263.0,,,,http://benito-juarez.properati.com.mx/g0r0_venta_departamento_benito-juarez
sell,house,|Gustavo A. Madero|Distrito Federal|México|,,1090095.0,MXN,1080233.65,57433.27,,70.0,,15572.785714285714,,,,http://gustavo-a-madero.properati.com.mx/pepw_venta_casa_gustavo-a-madero_olivo_0_ana-leon
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.366738,-99.14554",1224000.0,MXN,1212927.25,64488.25,,57.0,,21473.68421052632,,,,http://benito-juarez.properati.com.mx/q7om_venta_departamento_benito-juarez_belgica_507_virginia-reyes
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.385853,-99.137921",1500000.0,MXN,1486782.95,79048.46,,70.0,,21428.571428571428,,,,http://benito-juarez.properati.com.mx/rcrc_venta_departamento_benito-juarez_elisa_353_adriana-marquez
sell,house,|Benito Juárez|Distrito Federal|México|,"19.3797119713,-99.1879928112",1710000.0,MXN,1694932.67,90115.25,0.0,0.0,,,,,,http://benito-juarez.properati.com.mx/qu09_venta_casa_benito-juarez_numecsa-sa-de-cv
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4482164,-99.1589625",3598000.0,MXN,3566296.98,189610.92,0.0,108.0,,33314.81481481482,,,,http://cuauhtemoc.properati.com.mx/li7w_venta_departamento_cuauhtemoc_modus-vivendi
sell,house,|Iztapalapa|Distrito Federal|México|,"19.357819,-99.054344",1120000.0,MXN,1109868.14,59008.86,,150.0,,7466.666666666667,,,,http://iztapalapa.properati.com.mx/m58u_venta_casa_iztapalapa_calle-dos-de-toribio-rodriguez_jose-camacho
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.347895,-99.187492",1953334.0,MXN,1936122.53,102938.7,,110.0,,17757.581818181818,,,,http://san-angel.properati.com.mx/r09k_venta_departamento_san-angel_av-insurgentes_2079_luis-munoz_elj
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.436738,-99.138619",875430.0,MXN,867510.46,46123.32,,81.0,,10807.777777777776,,,,http://cuauhtemoc.properati.com.mx/qb8y_venta_departamento_cuauhtemoc_-donceles_fortino-hernandez-guadarrama
sell,house,|Tabasco|Zacatecas|México|,"23.634501,-102.552788",5500000.0,MXN,5450245.5,289775.66,,373.0,,14745.308310991955,,,,http://tabasco-zacatecas.properati.com.mx/ok15_venta_casa_tabasco_residencial-real-campestre-circuito-jc-manjarrez-cluster-11-m1-15-el-country-_marbel-montuy-villegas
sell,house,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",4100000.0,MXN,4062910.22,216014.58,300.0,310.0,720.0486,13225.806451612903,2.0,,,http://cancun.properati.com.mx/b9gs_venta_casa_cancun
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.318662,-99.07476",560400.0,MXN,555330.36,29525.5,,50.0,,11208.0,,,,http://ano-de-juarez.properati.com.mx/q4ck_venta_departamento_ano-de-juarez_luis-echeveria_0_mariana-garcia-garrido
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,,1192000.0,MXN,1181496.93,62817.18,,436.0,,2733.9449541284403,,,,http://gustavo-a-madero.properati.com.mx/qwpv_venta_departamento_gustavo-a-madero_cerrada-san-francisco-moreno_0_alberto-carrillo-mendez
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.367424,-99.185753",3000000.0,MXN,2972861.16,158059.45,,92.0,,32608.695652173912,,,,http://benito-juarez.properati.com.mx/oig6_venta_departamento_benito-juarez_yael-reyes
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.318989,-99.094437",2800000.0,MXN,2774670.35,147522.15,,96.0,,29166.666666666668,,,,http://lomas-estrella.properati.com.mx/oh6f_venta_departamento_lomas-estrella_yessenia-torres
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.371745,-99.212281",454000.0,MXN,449892.92,23919.66,,50.0,,9080.0,,,,http://hogar-y-redencion.properati.com.mx/pihp_venta_departamento_hogar-y-redencion_gamaliel-cruz-cruz
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.394358,-99.177444",3191000.0,MXN,3162133.16,168122.56,,63.0,,50650.79365079365,,,,http://benito-juarez.properati.com.mx/pq5w_venta_departamento_benito-juarez_inventario-inmobiliario-5
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.4252346639,-99.0596008301",607000.0,MXN,601508.8,31980.69,62.0,,515.8175806451612,,,2.0,,http://venustiano-carranza.properati.com.mx/m8k1_venta_departamento_venustiano-carranza_portafolios-hipotecarios_7if
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.352333,-99.121169",1174515.0,MXN,1163889.91,61881.06,,60.0,,19575.25,,,,http://prado-churubusco.properati.com.mx/oh0b_venta_departamento_prado-churubusco_prol-calzada-de-la-viga_161_carlos-alvarez-corona
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.386789,-99.25879",12500000.0,MXN,12386921.49,658581.04,,550.0,,22727.272727272728,,,,http://cumbres-reforma.properati.com.mx/qvq4_venta_departamento_cumbres-reforma_bosque-de-canelos_0_isabel_e54
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4223,-99.228164",1370000.0,USD,25767645.0,1370000.0,,500.0,,2740.0,,,,http://reforma-social.properati.com.mx/i95n_venta_departamento_reforma-social_sierra-chalchui_1
sell,apartment,|Tulum|Quintana Roo|México|,"20.220276,-87.439021",191800.0,USD,3607470.3,191800.0,,79.0,,2427.8481012658226,,,,http://tulum.properati.com.mx/q31b_venta_departamento_tulum_carretera-federal_0_realty-riviera
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.626583,-87.078659",233500.0,USD,4391784.75,233500.0,80.0,80.0,2918.75,2918.75,,,,http://playa-del-carmen.properati.com.mx/d5ri_venta_departamento_playa-del-carmen
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,860450.0,USD,16183773.82,860450.0,172.0,170.0,5002.616279069767,5061.470588235294,,,,http://miguel-hidalgo-df.properati.com.mx/kol9_venta_departamento_miguel-hidalgo_lomeli-brokers
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.460913,-99.12858",300000.0,MXN,297356.55,15809.69,,55.0,,5454.545454545455,,,,http://cuauhtemoc.properati.com.mx/ra6h_venta_departamento_cuauhtemoc_verdi_12_pedro-mendoza
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.338589,-99.117762",1905000.0,MXN,1887766.82,100367.75,,75.0,,25400.0,,,,http://coyoacan.properati.com.mx/muyl_venta_departamento_coyoacan_av-taxquena_1938_casados-boutique-inmobiliaria
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.386033,-99.18296",1310000.0,MXN,1298149.31,69019.29,,70.0,,18714.285714285717,,,,http://benito-juarez.properati.com.mx/oo0o_venta_departamento_benito-juarez_av-patriotismo_512_ing-sanchez
sell,house,|Benito Juárez|Distrito Federal|México|,"19.375626,-99.15461",,,,,0.0,0.0,,,,,,http://benito-juarez.properati.com.mx/r07i_venta_casa_benito-juarez_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,house,|Tlalpan|Distrito Federal|México|,"19.249130897,-99.1566525819",3150000.0,MXN,3122244.47,166001.78,206.0,170.0,805.8338834951456,18529.41176470588,2.0,,,http://tlalpan.properati.com.mx/lrcu_renta_casa_tlalpan_trueba-de-torres-y-asociados-s-a-de-cv
sell,house,|Tlalpan|Distrito Federal|México|,"19.2995935,-99.2047923",10900000.0,MXN,10803957.12,574418.86,237.0,350.0,2423.708270042194,31142.85714285714,2.0,,,http://tlalpan.properati.com.mx/cpbw_venta_casa_tlalpan
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.46731,-99.133163",507750.0,MXN,503156.71,26751.56,,65.0,,7811.538461538462,,,,http://vallejo.properati.com.mx/memx_venta_departamento_vallejo_godard_molen
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.4306069,-99.0949899",700000.0,MXN,693832.02,36889.28,62.0,62.0,594.9883870967742,11290.32258064516,,,,http://venustiano-carranza.properati.com.mx/dn99_venta_departamento_venustiano-carranza
sell,apartment,|Tláhuac|Distrito Federal|México|,"19.2990233,-99.0436467",1509832.0,MXN,1496528.39,79566.6,0.0,121.0,,12477.95041322314,,,,http://tlahuac.properati.com.mx/gyb4_venta_departamento_tlahuac
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.440935,-99.188522",3700000.0,MXN,3667398.13,194986.21,60.0,60.0,3249.7701666666667,61666.66666666666,,,,http://miguel-hidalgo-df.properati.com.mx/p0hi_venta_departamento_miguel-hidalgo_casabonita-inmobiliaria
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.366738,-99.14554",1214000.0,MXN,1203017.8,63961.39,,70.0,,17342.85714285714,,,,http://benito-juarez.properati.com.mx/p3mq_venta_departamento_benito-juarez_belgica_507_ricardo-bahena-leyte
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.343558,-99.15189",1282666.0,MXN,1271062.63,67579.16,,60.0,,21377.766666666663,,,,http://parque-san-andres.properati.com.mx/ohyt_venta_departamento_parque-san-andres_inglaterra_137_gabriela-vega
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.472155,-99.161186",1775000.0,MXN,1758942.7,93518.5,,65.0,,27307.69230769231,,,,http://azcapotzalco.properati.com.mx/ny0j_venta_departamento_azcapotzalco_jorge-trejo_c56
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.35782,-99.149406",1295000.0,MXN,1283284.95,68228.99,,90.0,,14388.888888888889,,,,http://benito-juarez.properati.com.mx/pfk9_venta_departamento_benito-juarez_filipinas_1225_claudia-salinas
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.47517,-99.152534",2361198.0,MXN,2339837.96,124403.22,,63.0,,37479.333333333336,,,,http://azcapotzalco.properati.com.mx/q65t_venta_departamento_azcapotzalco_jorge-trejo_c56
sell,house,|Benito Juárez|Quintana Roo|México|,"21.082655,-86.857162",6500000.0,MXN,6441199.16,342462.14,900.0,400.0,380.5134888888889,16250.0,,,,http://cancun.properati.com.mx/r7bc_venta_casa_cancun_rivero-y-asociados
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.446829,-99.159454",3095000.0,MXN,3067001.65,163064.66,,65.0,,47615.38461538462,,,,http://cuauhtemoc.properati.com.mx/pesc_venta_departamento_cuauhtemoc_inventario-inmobiliario-7
sell,apartment,|Tlalpan|Distrito Federal|México|,,1875000.0,MXN,1858038.11,98787.15,,75.0,,25000.0,,,,http://lomas-de-padierna.properati.com.mx/l97f_venta_departamento_lomas-de-padierna_avenida-picacho_berenice-trejo
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.140179,-86.828308",2980000.0,MXN,2953042.08,157005.72,,170.0,,17529.41176470588,,,,http://benito-juarez-quintana-roo.properati.com.mx/qvgb_venta_departamento_benito-juarez_av-acanceh_ernestina-nunez-romero
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.397523,-99.161493",2323333.0,MXN,2302861.39,122437.27,,175.0,,13276.18857142857,,,,http://benito-juarez.properati.com.mx/r3mj_venta_departamento_benito-juarez_gabriel-mancera_130_remate-bancario_e2b
sell,house,|Benito Juárez|Distrito Federal|México|,"19.394358,-99.177444",,,,,0.0,0.0,,,,,,http://benito-juarez.properati.com.mx/qzjh_venta_casa_benito-juarez_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.372248,-99.133377",1074852.0,MXN,1065381.15,56643.6,,75.0,,14331.36,,,,http://zacahuitzco.properati.com.mx/rcjp_venta_departamento_zacahuitzco_bretana_158_pedro-mendoza
sell,house,|Solidaridad|Quintana Roo|México|,"20.6376840173,-87.0701050758",270000.0,USD,5078295.0,270000.0,0.0,284.0,,950.7042253521126,,,,http://playa-del-carmen.properati.com.mx/mbpb_venta_casa_playa-del-carmen_gekco-caribbean-sa-de-cv
sell,house,|Cancún|Benito Juárez|Quintana Roo|México|,,1800000.0,MXN,1783716.69,94835.67,87.0,,1090.065172413793,,,2.0,,http://supermanzana-20-centro.properati.com.mx/nsyn_venta_casa_cancun_alfa-inmobiliaria-vivendi
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.3499358,-99.2906864",2900000.0,MXN,2874447.19,152827.03,0.0,78.0,,37179.48717948718,,,,http://cuajimalpa-de-morelos.properati.com.mx/i0tt_venta_departamento_cuajimalpa-de-morelos
sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.355751,-99.299347",9350000.0,MXN,9267614.52,492735.44,332.0,442.0,1484.142891566265,21153.846153846152,,,,http://cuajimalpa-de-morelos.properati.com.mx/qc6d_venta_casa_cuajimalpa-de-morelos_next-home
sell,house,|Villa García|Zacatecas|México|,,970000.0,MXN,961224.94,51105.88,,200.0,,4850.0,,,,http://villa-garcia.properati.com.mx/qbiu_venta_casa_villa-garcia_21-de-marzo_sofia-alcaraz
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.3445588,-99.1864442",12870000.0,MXN,12756598.79,678235.84,121.0,281.0,5605.254876033057,45800.71174377224,,,,http://alvaro-obregon.properati.com.mx/p7sz_venta_casa_alvaro-obregon_villela-y-asociados
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.4244082,-99.0633288",615000.0,MXN,609436.4,32402.18,62.0,,522.6158064516129,,,2.0,,http://venustiano-carranza.properati.com.mx/m8jy_venta_departamento_venustiano-carranza_portafolios-hipotecarios_7if
sell,house,|Benito Juárez|Distrito Federal|México|,"19.391252,-99.168867",4914483.0,MXN,4871180.12,258988.23,,250.0,,19657.932,,,,http://benito-juarez.properati.com.mx/r49x_venta_casa_benito-juarez_providencia_716_remate-bancario_e2b
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1588598388,-86.801122427",1800000.0,USD,33855300.0,1800000.0,460.0,556.0,3913.0434782608695,3237.410071942446,2.0,,,http://cancun.properati.com.mx/coxh_venta_casa_cancun
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.435453,-99.180822",2563333.0,MXN,2540746.59,135085.02,,166.0,,15441.765060240965,,,,http://miguel-hidalgo-df.properati.com.mx/r4bf_venta_departamento_miguel-hidalgo_thiers_223_remate-bancario_e2b
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.3433819873,-99.2426288349",7800000.0,MXN,7729439.02,410954.57,300.0,,1369.8485666666668,,,,,http://lomas-de-guadalupe.properati.com.mx/r7jg_venta_casa_lomas-de-guadalupe_grupo-arvi
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,1256606.0,USD,23634873.95,1256606.0,206.0,177.0,6100.0291262135925,7099.468926553673,,,,http://miguel-hidalgo-df.properati.com.mx/crrm_venta_departamento_miguel-hidalgo
sell,house,|Solidaridad|Quintana Roo|México|,"20.613375,-87.089897",549000.0,USD,10325866.5,549000.0,397.0,320.0,1382.8715365239295,1715.625,,,,http://playa-del-carmen.properati.com.mx/ol0h_venta_casa_playa-del-carmen_loretto-bienes-raices
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.403014,-99.158422",3800000.0,MXN,3765624.01,200208.63,,87.0,,43678.16091954023,,,,http://benito-juarez.properati.com.mx/mzhg_venta_departamento_benito-juarez_enrique-rebsamen_1_lorena-kuri
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3604024,-99.1497664",1746000.0,MXN,1730205.2,91990.6,,64.0,,27281.25,,2.0,,http://benito-juarez.properati.com.mx/o2x0_venta_departamento_benito-juarez_moran-mexico-property
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.37197,-99.175052",1560000.0,MXN,1545887.73,82190.91,,60.0,,26000.0,,,,http://benito-juarez.properati.com.mx/plxz_venta_departamento_benito-juarez_patricio-sanz_1547_jose-marquez-torres
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.33923,-99.218987",2800000.0,MXN,2774670.35,147522.15,,83.0,,33734.93975903615,,,,http://olivar-de-los-padres.properati.com.mx/pp6a_venta_departamento_olivar-de-los-padres_inventario-inmobiliario-8
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.428622,-99.14602",1515000.0,MXN,1501294.84,79820.02,,125.0,,12120.0,,,,http://cuauhtemoc.properati.com.mx/odk1_venta_departamento_cuauhtemoc_luis-moya_101_laura-ramirez_dad
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.443178,-99.20237",3038000.0,MXN,3010517.28,160061.53,,95.0,,31978.947368421053,,,,http://miguel-hidalgo-df.properati.com.mx/pmbi_venta_departamento_miguel-hidalgo_lago-neuchatel_10_jose-camacho
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.385472,-99.256456",4016666.0,MXN,3981274.0,211674.19,,290.0,,13850.572413793105,,,,http://lomas-de-vista-hermosa.properati.com.mx/r3r4_venta_departamento_lomas-de-vista-hermosa_bosques-de-los-tabachines_204_remate-bancario_e2b
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.394628,-99.143842",1400000.0,MXN,1387335.08,73761.07,,74.0,,18918.91891891892,,,,http://benito-juarez.properati.com.mx/o0uz_venta_departamento_benito-juarez_xola_61_alejandro-ramirez-santiago_bq6
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.311038,-99.101601",390000.0,MXN,386471.79,20547.72,,65.0,,6000.0,,,,http://coyoacan.properati.com.mx/o921_venta_departamento_coyoacan_elvira-vargas_188_edmundo-pardavell-juarez
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.3470575,-99.2965778",160000000.0,MXN,158552596.73,8429837.4,350.0,350.0,24085.249714285717,457142.8571428572,,,,http://contadero.properati.com.mx/ozfp_renta_departamento_contadero_livemexico
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.401079,-99.24807",1500000.0,USD,28212750.0,1500000.0,0.0,410.0,,3658.5365853658536,,,,http://miguel-hidalgo-df.properati.com.mx/njbb_venta_departamento_miguel-hidalgo_bh-bienes-raices
